"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"18-Jul-2022","    16151.40","    16287.95","    16142.20","    16278.50","      227744850","        19420.93"
"19-Jul-2022","    16187.05","    16359.50","    16187.05","    16340.55","      222630928","        18068.59"
"20-Jul-2022","    16562.80","    16588.00","    16490.95","    16520.85","      284359582","        22061.81"
"21-Jul-2022","    16523.55","    16626.95","    16483.90","    16605.25","      243625339","        20603.17"
"22-Jul-2022","    16661.25","    16752.25","    16610.90","    16719.45","      190906776","        18600.11"
"25-Jul-2022","    16662.55","    16706.05","    16564.25","    16631.00","      211392171","        19384.43"
"26-Jul-2022","    16632.90","    16636.10","    16463.30","    16483.85","      208208122","        20087.54"
"27-Jul-2022","    16475.35","    16653.45","    16438.75","    16641.80","      185210970","        17608.03"
"28-Jul-2022","    16774.85","    16947.65","    16746.25","    16929.60","      376256315","        26674.28"
"29-Jul-2022","    17079.50","    17172.80","    17018.15","    17158.25","      436059722","        28241.29"
"01-Aug-2022","    17243.20","    17356.25","    17154.80","    17340.05","      381532671","        23221.04"
"02-Aug-2022","    17310.15","    17390.15","    17215.85","    17345.45","      333639093","        22576.94"
"03-Aug-2022","    17349.25","    17407.50","    17225.85","    17388.15","      285414666","        20842.13"
"04-Aug-2022","    17463.10","    17490.70","    17161.25","    17382.00","      324981426","        21848.21"
"05-Aug-2022","    17423.65","    17474.40","    17348.75","    17397.50","      355310802","        20013.14"
"08-Aug-2022","    17401.50","    17548.80","    17359.75","    17525.10","      256994113","        18475.21"
"10-Aug-2022","    17566.10","    17566.10","    17442.80","    17534.75","      312716544","        21952.35"
"11-Aug-2022","    17711.65","    17719.30","    17631.95","    17659.00","      311247237","        20476.53"
"12-Aug-2022","    17659.65","    17724.65","    17597.85","    17698.15","      303872483","        18422.47"
"16-Aug-2022","    17797.20","    17839.10","    17764.05","    17825.25","      278042725","        18495.27"
"17-Aug-2022","    17868.15","    17965.95","    17833.35","    17944.25","      262768582","        21209.54"
"18-Aug-2022","    17898.65","    17968.45","    17852.05","    17956.50","      263914197","        18441.68"
"19-Aug-2022","    17966.55","    17992.20","    17710.75","    17758.45","      295627263","        21531.99"
